id,iso_code,continent,location,population,human_development_index,gdp_per_capita,date,total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_cases_per_million,new_deaths_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,diabetes_prevalence,cardiovasc_death_rate,median_age,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,stringency_index,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,extreme_poverty,train_data,date_to_integer
22985,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-23,381910.0,13077.0,4369.0,118.0,4064.143,104.286,1396.26,47.809,15.972999999999999,0.431,14.857999999999999,0.381,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2679774.0,32680.0,9.797,0.11900000000000001,28550.0,0.10400000000000001,7.0,5.7,1,20201023.0
22986,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-24,385980.0,13205.0,4070.0,128.0,4031.143,110.571,1411.14,48.277,14.88,0.46799999999999997,14.738,0.40399999999999997,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,27087.0,0.099,6.7,5.7,0,20201024.0
22987,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-25,389712.0,13299.0,3732.0,94.0,3977.857,112.571,1424.7839999999999,48.621,13.644,0.344,14.543,0.41200000000000003,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2711239.0,0.0,9.912,0.0,26131.0,0.096,6.6,5.7,0,20201025.0
22988,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-26,392934.0,13411.0,3222.0,112.0,3956.2859999999996,113.429,1436.5629999999999,49.031000000000006,11.78,0.409,14.464,0.415,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2730231.0,18992.0,9.982000000000001,0.069,25244.0,0.092,6.4,5.7,0,20201026.0
22989,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-27,396454.0,13512.0,3520.0,101.0,3944.571,111.14299999999999,1449.432,49.4,12.869000000000002,0.369,14.421,0.406,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2777969.0,47738.0,10.156,0.175,27841.0,0.102,7.1,5.7,0,20201027.0
22990,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-28,400483.0,13612.0,4029.0,100.0,3910.571,107.85700000000001,1464.162,49.765,14.73,0.366,14.297,0.39399999999999996,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2805313.0,27344.0,10.255999999999998,0.1,27376.0,0.1,7.0,5.7,0,20201028.0
22991,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-29,404048.0,13701.0,3565.0,89.0,3786.7140000000004,106.0,1477.1960000000001,50.091,13.034,0.325,13.844000000000001,0.38799999999999996,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2830706.0,25393.0,10.349,0.09300000000000001,26230.0,0.096,6.9,5.7,0,20201029.0
22992,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-30,406945.0,13782.0,2897.0,81.0,3576.429,100.714,1487.787,50.387,10.591,0.29600000000000004,13.075,0.368,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2853984.0,23278.0,10.434000000000001,0.085,24887.0,0.091,7.0,5.7,0,20201030.0
22993,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-10-31,410088.0,13869.0,3143.0,87.0,3444.0,94.85700000000001,1499.2779999999998,50.705,11.491,0.318,12.591,0.34700000000000003,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2881443.0,27459.0,10.535,0.1,26562.0,0.09699999999999999,7.7,5.7,0,20201031.0
22994,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-01,412784.0,13943.0,2696.0,74.0,3296.0,92.0,1509.135,50.975,9.857000000000001,0.271,12.05,0.336,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2899414.0,17971.0,10.6,0.066,26882.0,0.098,8.2,5.7,0,20201101.0
22995,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-02,415402.0,14044.0,2618.0,101.0,3209.7140000000004,90.429,1518.7060000000001,51.345,9.571,0.369,11.735,0.331,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2919560.0,20146.0,10.674000000000001,0.07400000000000001,27047.0,0.099,8.4,5.7,0,20201102.0
22996,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-03,418375.0,14146.0,2973.0,102.0,3131.571,90.571,1529.575,51.718,10.869000000000002,0.373,11.449000000000002,0.331,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2941778.0,22218.0,10.755,0.081,23401.0,0.086,7.5,5.7,0,20201103.0
22997,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-04,421731.0,14259.0,3356.0,113.0,3035.429,92.429,1541.845,52.131,12.27,0.413,11.097999999999999,0.33799999999999997,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,2969883.0,28105.0,10.857999999999999,0.10300000000000001,23510.0,0.086,7.7,5.7,0,20201104.0
22998,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-05,425796.0,14348.0,4065.0,89.0,3106.857,92.429,1556.707,52.456,14.862,0.325,11.359000000000002,0.33799999999999997,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3001189.0,31306.0,10.972000000000001,0.114,24355.0,0.08900000000000001,7.8,5.7,0,20201105.0
22999,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-06,429574.0,14442.0,3778.0,94.0,3232.7140000000004,94.286,1570.519,52.8,13.812000000000001,0.344,11.819,0.345,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3030661.0,29472.0,11.08,0.10800000000000001,25240.0,0.092,7.8,5.7,0,20201106.0
23000,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-07,433836.0,14540.0,4262.0,98.0,3392.571,95.85700000000001,1586.101,53.158,15.582,0.358,12.402999999999999,0.35,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3059777.0,29116.0,11.187000000000001,0.106,25476.0,0.09300000000000001,7.5,5.7,0,20201107.0
23001,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-08,437716.0,14614.0,3880.0,74.0,3561.7140000000004,95.85700000000001,1600.286,53.428999999999995,14.185,0.271,13.022,0.35,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3080718.0,20941.0,11.263,0.077,25901.0,0.095,7.3,5.7,0,20201108.0
23002,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-09,440569.0,14689.0,2853.0,75.0,3595.2859999999996,92.14299999999999,1610.7160000000001,53.703,10.431,0.27399999999999997,13.144,0.337,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3105465.0,24747.0,11.354000000000001,0.09,26558.0,0.09699999999999999,7.4,5.7,0,20201109.0
23003,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-10,444348.0,14761.0,3779.0,72.0,3710.429,87.85700000000001,1624.5320000000002,53.966,13.815999999999999,0.263,13.565,0.321,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3137485.0,32020.0,11.470999999999998,0.11699999999999999,27958.0,0.102,7.5,5.7,0,20201110.0
23004,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-11,448118.0,14836.0,3770.0,75.0,3769.571,82.429,1638.316,54.24,13.783,0.27399999999999997,13.782,0.301,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3175096.0,37611.0,11.607999999999999,0.138,29316.0,0.107,7.8,5.7,0,20201111.0
23005,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-12,452291.0,14933.0,4173.0,97.0,3785.0,83.571,1653.5720000000001,54.595,15.255999999999998,0.355,13.838,0.306,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3211592.0,36496.0,11.742,0.133,30058.0,0.11,7.9,5.7,0,20201112.0
23006,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-13,457735.0,15037.0,5444.0,104.0,4023.0,85.0,1673.475,54.975,19.903,0.38,14.708,0.311,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3249484.0,37892.0,11.88,0.139,31260.0,0.114,7.8,5.7,0,20201113.0
23007,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-14,463007.0,15148.0,5272.0,111.0,4167.286,86.85700000000001,1692.75,55.381,19.274,0.406,15.235999999999999,0.318,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,29866.0,0.109,7.2,5.7,0,20201114.0
23008,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-15,467113.0,15211.0,4106.0,63.0,4199.571,85.286,1707.761,55.611000000000004,15.012,0.23,15.354000000000001,0.312,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3288194.0,0.0,12.022,0.0,29639.0,0.10800000000000001,7.1,5.7,0,20201115.0
23009,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-16,470648.0,15296.0,3535.0,85.0,4297.0,86.714,1720.685,55.922,12.924000000000001,0.311,15.71,0.317,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3313590.0,25396.0,12.114,0.09300000000000001,29732.0,0.109,6.9,5.7,0,20201116.0
23010,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-17,474455.0,15393.0,3807.0,97.0,4301.0,90.286,1734.6029999999998,56.277,13.918,0.355,15.724,0.33,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3341160.0,27570.0,12.215,0.10099999999999999,29096.0,0.106,6.8,5.7,0,20201117.0
23011,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-18,478720.0,15503.0,4265.0,110.0,4371.714,95.286,1750.1960000000001,56.678999999999995,15.593,0.402,15.982999999999999,0.348,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3415613.0,74453.0,12.487,0.272,34360.0,0.126,7.9,5.7,0,20201118.0
23012,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-19,483518.0,15600.0,4798.0,97.0,4461.0,95.286,1767.7379999999998,57.033,17.541,0.355,16.309,0.348,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3456835.0,41222.0,12.638,0.151,35035.0,0.128,7.9,5.7,0,20201119.0
23013,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-20,488310.0,15678.0,4792.0,78.0,4367.857,91.571,1785.257,57.318999999999996,17.52,0.285,15.969000000000001,0.335,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3496039.0,39204.0,12.780999999999999,0.14300000000000002,35222.0,0.129,8.1,5.7,0,20201120.0
23014,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-21,493308.0,15774.0,4998.0,96.0,4328.714,89.429,1803.53,57.67,18.273,0.35100000000000003,15.825999999999999,0.327,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3526607.0,30568.0,12.892999999999999,0.11199999999999999,36824.0,0.135,8.5,5.7,0,20201121.0
23015,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-22,497668.0,15884.0,4360.0,110.0,4365.0,96.14299999999999,1819.47,58.071999999999996,15.94,0.402,15.958,0.35100000000000003,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3553142.0,26535.0,12.99,0.09699999999999999,37850.0,0.138,8.7,5.7,0,20201122.0
23016,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-23,502110.0,16002.0,4442.0,118.0,4494.571,100.85700000000001,1835.71,58.503,16.24,0.431,16.432000000000002,0.369,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3580476.0,27334.0,13.09,0.1,38127.0,0.139,8.5,5.7,0,20201123.0
23017,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-24,506302.0,16111.0,4192.0,109.0,4549.571,102.571,1851.036,58.902,15.325999999999999,0.39899999999999997,16.633,0.375,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3608244.0,27768.0,13.192,0.102,38155.0,0.139,8.4,5.7,0,20201124.0
23018,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-25,511836.0,16225.0,5534.0,114.0,4730.857,103.14299999999999,1871.2679999999998,59.318000000000005,20.232,0.41700000000000004,17.296,0.377,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3651964.0,43720.0,13.352,0.16,33764.0,0.12300000000000001,7.1,5.7,0,20201125.0
23019,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-26,516753.0,16352.0,4917.0,127.0,4747.857,107.429,1889.245,59.783,17.977,0.46399999999999997,17.358,0.39299999999999996,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3690126.0,38162.0,13.491,0.14,33327.0,0.122,7.0,5.7,0,20201126.0
23020,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-27,522581.0,16521.0,5828.0,169.0,4895.857,120.429,1910.5520000000001,60.401,21.307,0.618,17.899,0.44,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3729561.0,39435.0,13.635,0.14400000000000002,33360.0,0.122,6.8,5.7,0,20201127.0
23021,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-28,527999.0,16646.0,5418.0,125.0,4955.857,124.571,1930.36,60.858000000000004,19.808,0.457,18.119,0.455,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3766860.0,37299.0,13.772,0.136,34322.0,0.125,6.9,5.7,0,20201128.0
23022,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-29,534266.0,16815.0,6267.0,169.0,5228.286,133.0,1953.2720000000002,61.475,22.912,0.618,19.115,0.486,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3797881.0,31021.0,13.885,0.113,34963.0,0.128,6.7,5.7,0,20201129.0
23023,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-11-30,538883.0,16945.0,4617.0,130.0,5253.286,134.714,1970.152,61.951,16.88,0.475,19.206,0.493,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3827720.0,29839.0,13.994000000000002,0.109,35321.0,0.129,6.7,5.7,0,20201130.0
23024,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-01,543975.0,17081.0,5092.0,136.0,5381.857,138.571,1988.7679999999998,62.448,18.616,0.49700000000000005,19.676,0.507,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3865412.0,37692.0,14.132,0.138,36738.0,0.134,6.8,5.7,0,20201201.0
23025,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-02,549508.0,17199.0,5533.0,118.0,5381.714,139.143,2008.997,62.879,20.229,0.431,19.676,0.509,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,3907273.0,41861.0,14.285,0.153,36473.0,0.133,6.8,5.7,0,20201202.0
23026,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-03,557877.0,17355.0,8369.0,156.0,5874.857,143.286,2039.594,63.45,30.596999999999998,0.57,21.478,0.524,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,35844.0,0.131,6.1,5.7,0,20201203.0
23027,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-04,563680.0,17479.0,5803.0,124.0,5871.286,136.857,2060.8089999999997,63.903,21.215999999999998,0.45299999999999996,21.465,0.5,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,35034.0,0.128,6.0,5.7,0,20201204.0
23028,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-05,569707.0,17589.0,6027.0,110.0,5958.286,134.714,2082.844,64.305,22.035,0.402,21.783,0.493,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,34528.0,0.126,5.8,5.7,0,20201205.0
23029,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-06,575796.0,17740.0,6089.0,151.0,5932.857,132.143,2105.105,64.857,22.261,0.552,21.69,0.483,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,34920.0,0.128,5.9,5.7,0,20201206.0
23030,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-07,581550.0,17867.0,5754.0,127.0,6095.286,131.714,2126.1420000000003,65.322,21.037,0.46399999999999997,22.284000000000002,0.48200000000000004,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,35480.0,0.13,5.8,5.7,0,20201207.0
23031,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-08,586842.0,18000.0,5292.0,133.0,6123.857,131.286,2145.489,65.808,19.348,0.486,22.389,0.48,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,34919.0,0.128,5.7,5.7,0,20201208.0
23032,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-09,592900.0,18171.0,6058.0,171.0,6198.857,138.857,2167.637,66.433,22.148000000000003,0.625,22.663,0.508,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,4143604.0,0.0,15.149000000000001,0.0,33762.0,0.12300000000000001,5.4,5.7,0,20201209.0
23033,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-10,598933.0,18336.0,6033.0,165.0,5865.143,140.143,2189.694,67.036,22.057,0.603,21.443,0.512,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,33097.0,0.121,5.6,5.7,0,20201210.0
23034,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-11,605243.0,18511.0,6310.0,175.0,5937.571,147.429,2212.763,67.676,23.069000000000003,0.64,21.708000000000002,0.539,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,32433.0,0.11900000000000001,5.5,5.7,0,20201211.0
23035,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-12,611631.0,18653.0,6388.0,142.0,5989.143,152.0,2236.118,68.195,23.354,0.519,21.896,0.556,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,31769.0,0.11599999999999999,5.3,5.7,0,20201212.0
23036,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-13,617820.0,18819.0,6189.0,166.0,6003.429,154.143,2258.745,68.80199999999999,22.627,0.607,21.948,0.564,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,31105.0,0.114,5.2,5.7,0,20201213.0
23037,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-14,623309.0,18956.0,5489.0,137.0,5965.571,155.571,2278.812,69.303,20.067999999999998,0.501,21.81,0.569,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,30441.0,0.111,5.1,5.7,0,20201214.0
23038,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-15,629429.0,19111.0,6120.0,155.0,6083.857,158.714,2301.187,69.87,22.375,0.5670000000000001,22.243000000000002,0.58,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,0.0,0.0,0.0,0.0,29777.0,0.109,4.9,5.7,0,20201215.0
23039,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-16,636154.0,19248.0,6725.0,137.0,6179.143,153.857,2325.774,70.37100000000001,24.587,0.501,22.590999999999998,0.563,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,4347393.0,0.0,15.894,0.0,29113.0,0.106,4.7,5.7,0,20201216.0
23040,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-17,643508.0,19390.0,7354.0,142.0,6367.857,150.571,2352.66,70.89,26.886,0.519,23.281,0.55,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,4383985.0,36592.0,16.028,0.134,30181.0,0.11,4.7,5.7,0,20201217.0
23041,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-18,650197.0,19514.0,6689.0,124.0,6422.0,143.286,2377.115,71.343,24.455,0.45299999999999996,23.479,0.524,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,4427446.0,43461.0,16.187,0.159,32231.0,0.11800000000000001,5.0,5.7,0,20201218.0
23042,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-19,657948.0,19659.0,7751.0,145.0,6616.714,143.714,2405.452,71.873,28.338,0.53,24.191,0.525,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,4465960.0,38514.0,16.328,0.141,33574.0,0.12300000000000001,5.1,5.7,0,20201219.0
23043,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-20,664930.0,19880.0,6982.0,221.0,6730.0,151.571,2430.978,72.681,25.526,0.8079999999999999,24.605,0.5539999999999999,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,4507874.0,41914.0,16.480999999999998,0.153,35403.0,0.129,5.3,5.7,0,20201220.0
23044,IDN,Asia,Indonesia,273523621.0,0.6939999999999967,11188.743999999957,2020-12-21,671778.0,20085.0,6848.0,205.0,6924.143,161.286,2456.015,73.431,25.035999999999998,0.7490000000000001,25.315,0.59,6.32,342.86400000000003,29.3,64.204,1.04,71.72,28.7,4536711.0,28837.0,16.586,0.105,35363.0,0.129,0.0,5.7,0,20201221.0
